year,name,category,ratio_f,number_f,ratio_m,number_m
2001,Jordan,2: very neutral,0.349,5803,0.651,10813
2001,Angel,2: very neutral,0.306,3080,0.694,6976
2001,Riley,1: most neutral,0.455,3044,0.545,3652
2001,Peyton,1: most neutral,0.471,1885,0.529,2114
2001,Avery,2: very neutral,0.603,2131,0.397,1401
2001,Payton,2: very neutral,0.601,1983,0.399,1315
2001,Casey,1: most neutral,0.452,1283,0.548,1555
2001,Skyler,1: most neutral,0.432,1145,0.568,1508
2001,Ashton,2: very neutral,0.34,823,0.66,1598
2001,Harley,2: very neutral,0.608,820,0.392,528
2001,Justice,1: most neutral,0.465,624,0.535,717
2001,Jessie,1: most neutral,0.507,611,0.493,593
2001,Sage,2: very neutral,0.606,589,0.394,383
2001,Reese,2: very neutral,0.319,303,0.681,646
2001,Jaiden,1: most neutral,0.477,451,0.523,494
2001,Amari,2: very neutral,0.666,599,0.334,300
2001,Jaylin,2: very neutral,0.359,264,0.641,472
2001,Devyn,1: most neutral,0.484,306,0.516,326
2001,Armani,1: most neutral,0.512,305,0.488,291
2001,Reilly,2: very neutral,0.617,325,0.383,202
2001,Baby,1: most neutral,0.484,251,0.516,268
2001,Shea,2: very neutral,0.636,327,0.364,187
2001,Elisha,2: very neutral,0.367,174,0.633,300
2001,Phoenix,2: very neutral,0.339,155,0.661,302
2001,London,1: most neutral,0.593,270,0.407,185
2001,Tracy,2: very neutral,0.678,297,0.322,141
2001,Emerson,1: most neutral,0.449,183,0.551,225
2001,Rory,2: very neutral,0.376,142,0.624,236
2001,Rowan,1: most neutral,0.469,174,0.531,197
2001,Jorden,2: very neutral,0.319,105,0.681,224
2001,Joan,1: most neutral,0.431,141,0.569,186
2001,Jackie,1: most neutral,0.431,135,0.569,178
2001,Layne,2: very neutral,0.358,111,0.642,199
2001,Ryley,1: most neutral,0.428,128,0.572,171
2001,Kerry,1: most neutral,0.51,148,0.49,142
2001,Campbell,1: most neutral,0.487,135,0.513,142
2001,Mckinley,2: very neutral,0.647,172,0.353,94
2001,Alijah,2: very neutral,0.331,85,0.669,172
2001,Blair,2: very neutral,0.639,154,0.361,87
2001,Jensen,1: most neutral,0.53,123,0.47,109
2001,Marion,1: most neutral,0.531,120,0.469,106
2001,Infant,1: most neutral,0.502,110,0.498,109
2001,Milan,1: most neutral,0.498,107,0.502,108
2001,Notnamed,1: most neutral,0.478,98,0.522,107
2001,Zaire,2: very neutral,0.3,60,0.7,140
2001,Kamari,2: very neutral,0.352,70,0.648,129
2001,Santana,1: most neutral,0.464,90,0.536,104
2001,Emery,1: most neutral,0.549,106,0.451,87
2001,Jordin,1: most neutral,0.547,104,0.453,86
2001,Shay,2: very neutral,0.672,125,0.328,61
2001,Rian,1: most neutral,0.462,84,0.538,98
2001,Micaiah,1: most neutral,0.41,73,0.59,105
2001,Storm,1: most neutral,0.438,77,0.563,99
2001,Kelby,2: very neutral,0.353,59,0.647,108
2001,Landry,1: most neutral,0.522,84,0.478,77
2001,Tegan,2: very neutral,0.694,109,0.306,48
2001,Sunny,1: most neutral,0.564,88,0.436,68
2001,Jadin,2: very neutral,0.359,56,0.641,100
2001,Remy,1: most neutral,0.413,64,0.587,91
2001,Dasani,2: very neutral,0.61,94,0.39,60
2001,Emory,1: most neutral,0.49,75,0.51,78
2001,Noa,2: very neutral,0.664,101,0.336,51
2001,Kodi,1: most neutral,0.507,77,0.493,75
2001,Shiloh,1: most neutral,0.497,75,0.503,76
2001,Dakotah,2: very neutral,0.363,53,0.637,93
2001,Jody,2: very neutral,0.366,53,0.634,92
2001,Laine,2: very neutral,0.692,99,0.308,44
2001,Kalani,1: most neutral,0.583,81,0.417,58
2001,Karsen,2: very neutral,0.609,84,0.391,54
2001,Tai,2: very neutral,0.307,42,0.693,95
2001,Tory,1: most neutral,0.474,64,0.526,71
2001,Divine,2: very neutral,0.636,84,0.364,48
2001,Ramsey,2: very neutral,0.333,44,0.667,88
2001,Jaelin,1: most neutral,0.405,53,0.595,78
2001,Azariah,2: very neutral,0.634,83,0.366,48
2001,Jourdan,1: most neutral,0.489,64,0.511,67
2001,Aries,2: very neutral,0.305,39,0.695,89
2001,Jaydin,2: very neutral,0.398,51,0.602,77
2001,Jessy,2: very neutral,0.365,46,0.635,80
2001,Channing,1: most neutral,0.472,58,0.528,65
2001,Kirby,2: very neutral,0.333,41,0.667,82
2001,Remi,2: very neutral,0.667,80,0.333,40
2001,Jael,2: very neutral,0.639,76,0.361,43
2001,Sloan,2: very neutral,0.644,76,0.356,42
2001,Tommie,2: very neutral,0.31,36,0.69,80
2001,Jules,1: most neutral,0.526,60,0.474,54
2001,Bentley,2: very neutral,0.351,40,0.649,74
2001,Arin,2: very neutral,0.681,77,0.319,36
2001,Jadan,1: most neutral,0.434,49,0.566,64
2001,Michel,1: most neutral,0.464,52,0.536,60
2001,Kiran,1: most neutral,0.523,58,0.477,53
2001,Charley,2: very neutral,0.664,73,0.336,37
2001,Mikah,1: most neutral,0.509,55,0.491,53
2001,Rhyan,2: very neutral,0.664,71,0.336,36
2001,Codi,2: very neutral,0.664,71,0.336,36
2001,Gabriele,2: very neutral,0.692,74,0.308,33
2001,Tristyn,2: very neutral,0.623,66,0.377,40
2001,Tylar,2: very neutral,0.362,38,0.638,67
2001,Michal,1: most neutral,0.552,58,0.448,47
2001,Mayson,1: most neutral,0.408,42,0.592,61
