year,name,category,ratio_f,number_f,ratio_m,number_m
1960,Tracy,2: very neutral,0.69,5767,0.31,2585
1960,Lee,2: very neutral,0.309,1533,0.691,3432
1960,Dana,2: very neutral,0.649,3088,0.351,1670
1960,Jackie,2: very neutral,0.686,2985,0.314,1367
1960,Kerry,2: very neutral,0.305,952,0.695,2174
1960,Jody,2: very neutral,0.649,1841,0.351,996
1960,Pat,1: most neutral,0.431,756,0.569,1000
1960,Rene,1: most neutral,0.561,909,0.439,711
1960,Jessie,2: very neutral,0.353,509,0.647,934
1960,Marion,2: very neutral,0.6,811,0.4,540
1960,Kris,1: most neutral,0.552,576,0.448,467
1960,Robbie,1: most neutral,0.506,463,0.494,452
1960,Guadalupe,2: very neutral,0.648,440,0.352,239
1960,Shelby,2: very neutral,0.661,308,0.339,158
1960,Unknown,1: most neutral,0.404,132,0.596,195
1960,Ollie,1: most neutral,0.55,144,0.45,118
1960,Lavern,1: most neutral,0.599,142,0.401,95
1960,Andra,2: very neutral,0.697,161,0.303,70
1960,Val,2: very neutral,0.381,75,0.619,122
1960,Cris,2: very neutral,0.392,74,0.608,115
1960,Courtney,2: very neutral,0.348,62,0.652,116
1960,Ashley,2: very neutral,0.382,55,0.618,89
1960,Dorian,2: very neutral,0.615,88,0.385,55
1960,Vernell,1: most neutral,0.596,81,0.404,55
1960,Cruz,2: very neutral,0.362,47,0.638,83
1960,Lavon,2: very neutral,0.635,80,0.365,46
1960,Cleo,1: most neutral,0.582,71,0.418,51
1960,Paris,1: most neutral,0.471,56,0.529,63
1960,Alva,1: most neutral,0.496,59,0.504,60
1960,Dell,2: very neutral,0.328,39,0.672,80
1960,Jonnie,1: most neutral,0.591,65,0.409,45
1960,Ricki,2: very neutral,0.349,37,0.651,69
1960,Clair,2: very neutral,0.33,33,0.67,67
1960,Devon,2: very neutral,0.364,36,0.636,63
1960,Jamey,2: very neutral,0.315,29,0.685,63
1960,Dann,1: most neutral,0.462,42,0.538,49
1960,Tory,1: most neutral,0.478,43,0.522,47
1960,Lorin,2: very neutral,0.36,32,0.64,57
1960,Darby,1: most neutral,0.58,51,0.42,37
1960,Lorenza,2: very neutral,0.357,30,0.643,54
1960,Arden,2: very neutral,0.305,25,0.695,57
1960,Whitney,2: very neutral,0.358,29,0.642,52
1960,Nikita,2: very neutral,0.691,56,0.309,25
1960,Elisha,2: very neutral,0.628,49,0.372,29
1960,Kit,1: most neutral,0.494,38,0.506,39
1960,Michal,2: very neutral,0.316,24,0.684,52
1960,Nickie,1: most neutral,0.592,45,0.408,31
1960,Linn,1: most neutral,0.432,32,0.568,42
1960,Carrol,1: most neutral,0.562,41,0.438,32
1960,Page,2: very neutral,0.639,46,0.361,26
1960,Kary,2: very neutral,0.329,23,0.671,47
1960,Trinidad,1: most neutral,0.426,29,0.574,39
1960,Allyn,1: most neutral,0.403,27,0.597,40
1960,Shayne,2: very neutral,0.303,20,0.697,46
1960,Nicola,1: most neutral,0.492,30,0.508,31
1960,Karry,2: very neutral,0.397,23,0.603,35
1960,Desi,2: very neutral,0.333,19,0.667,38
1960,Dru,2: very neutral,0.632,36,0.368,21
1960,Teddie,1: most neutral,0.481,26,0.519,28
1960,Karey,1: most neutral,0.593,32,0.407,22
1960,Augusta,2: very neutral,0.648,35,0.352,19
1960,Wynn,2: very neutral,0.302,16,0.698,37
1960,Kimmy,2: very neutral,0.654,34,0.346,18
1960,Terrill,2: very neutral,0.308,16,0.692,36
1960,Lin,2: very neutral,0.686,35,0.314,16
1960,Tonnie,1: most neutral,0.529,27,0.471,24
1960,Randie,1: most neutral,0.5,25,0.5,25
1960,Terryl,1: most neutral,0.48,24,0.52,26
1960,Jammie,1: most neutral,0.54,27,0.46,23
1960,Allie,1: most neutral,0.6,30,0.4,20
1960,Verdell,1: most neutral,0.562,27,0.438,21
1960,Kem,1: most neutral,0.447,21,0.553,26
1960,Dayle,2: very neutral,0.681,32,0.319,15
1960,Kriss,2: very neutral,0.37,17,0.63,29
1960,Garnet,2: very neutral,0.609,28,0.391,18
1960,Marcell,1: most neutral,0.578,26,0.422,19
1960,Vinnie,1: most neutral,0.591,26,0.409,18
1960,Ivey,2: very neutral,0.395,17,0.605,26
1960,Delane,1: most neutral,0.476,20,0.524,22
1960,Teryl,2: very neutral,0.667,28,0.333,14
1960,Deane,2: very neutral,0.325,13,0.675,27
1960,Sheridan,1: most neutral,0.5,20,0.5,20
1960,Arnell,2: very neutral,0.333,13,0.667,26
1960,Carlin,2: very neutral,0.368,14,0.632,24
1960,Avon,1: most neutral,0.447,17,0.553,21
1960,Rennie,1: most neutral,0.421,16,0.579,22
1960,Glennis,2: very neutral,0.632,24,0.368,14
1960,Ariel,2: very neutral,0.324,12,0.676,25
1960,Torrey,2: very neutral,0.351,13,0.649,24
1960,Lugene,2: very neutral,0.649,24,0.351,13
1960,Cam,2: very neutral,0.333,12,0.667,24
1960,Devery,2: very neutral,0.343,12,0.657,23
1960,Jeryl,2: very neutral,0.657,23,0.343,12
1960,Ocie,2: very neutral,0.343,12,0.657,23
1960,Lacey,1: most neutral,0.543,19,0.457,16
1960,Laine,1: most neutral,0.529,18,0.471,16
1960,Bryn,2: very neutral,0.647,22,0.353,12
1960,Kelsey,2: very neutral,0.382,13,0.618,21
1960,Carmon,2: very neutral,0.618,21,0.382,13
1960,Lavelle,2: very neutral,0.382,13,0.618,21
